split_index,n_estimators,max_depth,max_features,min_samples_leaf,min_samples_split,Split,R2,MAE,MAPE,MSE,RMSE
1,400,3,auto,5,2,Train,0.6861116091985253,3109.0701997775127,0.2194573987330337,16770739.558015384,4095.2093423920815
1,400,3,auto,5,2,Test,0.6698283759770808,3107.4277347659504,0.2214302665784037,17223134.846338328,4150.076486805795
1,400,3,auto,5,5,Train,0.685531159808928,3110.61694879244,0.2194278512483576,16801752.38239761,4098.994069573364
1,400,3,auto,5,5,Test,0.6695198870903901,3106.457545366389,0.22121983342622736,17239226.918786388,4152.014802332283
1,400,3,auto,5,10,Train,0.6851859251833345,3112.50760252242,0.21957373723643853,16820197.919607352,4101.243460172457
1,400,3,auto,5,10,Test,0.6690767793774856,3110.641754406524,0.22151866841450127,17262341.273066204,4154.797380506804
1,400,3,auto,10,2,Train,0.6855940013314854,3110.138072682239,0.21947924687118586,16798394.82334438,4098.584490204439
1,400,3,auto,10,2,Test,0.669318519009512,3107.79756570849,0.22142305334089823,17249731.121323403,4153.279562144042
1,400,3,auto,10,5,Train,0.6847949631753691,3116.4991840616467,0.21987062879556737,16841086.62465288,4103.789300713778
1,400,3,auto,10,5,Test,0.6687267858433827,3115.6031909783846,0.22185837098387712,17280598.401767187,4156.9939140883025
1,400,3,auto,10,10,Train,0.684358917381139,3117.8461601053355,0.2197786953415973,16864384.11084448,4106.626853129522
1,400,3,auto,10,10,Test,0.6686503460211877,3113.832908390392,0.2215705271454895,17284585.823064193,4157.473490362168
1,400,3,auto,15,2,Train,0.6858459477635823,3110.295920605494,0.21946507116524483,16784933.58005188,4096.941979092684
1,400,3,auto,15,2,Test,0.6695928092085153,3110.355442896031,0.22151962471065623,17235422.995667715,4151.556695465896
1,400,3,auto,15,5,Train,0.6848014164432039,3116.0317989104474,0.2197654983003447,16840741.833073046,4103.747291570601
1,400,3,auto,15,5,Test,0.6684992006395918,3116.8604368033357,0.2218680573973637,17292470.19924682,4158.421599507055
1,400,3,auto,15,10,Train,0.6859484597229136,3110.016195898086,0.21951437300436208,16779456.46964605,4096.273485699661
1,400,3,auto,15,10,Test,0.6693914729660918,3110.4830221462853,0.22159095800546516,17245925.53737758,4152.821394832383
1,400,3,sqrt,3,2,Train,0.5757356357605425,3603.2929021226737,0.2942894850755619,22668016.29152029,4761.094022545689
1,400,3,sqrt,3,2,Test,0.562878540300704,3576.88478413776,0.29919645305340303,22802086.238963455,4775.1530068641205
1,400,3,sqrt,3,5,Train,0.5928784340939501,3523.572651298119,0.2864053944409767,21752093.89817828,4663.914010590062
1,400,3,sqrt,3,5,Test,0.5791833208251306,3502.158782253567,0.291372004876935,21951560.593571655,4685.249256290604
1,400,3,sqrt,3,10,Train,0.5933113932334471,3527.6128398953456,0.2859436564665421,21728961.32883022,4661.433398519196
1,400,3,sqrt,3,10,Test,0.5792916464716295,3502.643978726957,0.2907419414737365,21945909.87412389,4684.646184518516
1,400,3,sqrt,5,2,Train,0.5941136222634777,3516.3683664277114,0.28455334892274087,21686099.04235262,4656.833585426112
1,400,3,sqrt,5,2,Test,0.5800539980369621,3495.6827242996446,0.2896106855448651,21906142.423335534,4680.3998144747775
1,400,3,sqrt,5,5,Train,0.5939915370997739,3519.462948778718,0.2851742013299081,21692621.929290704,4657.533889226219
1,400,3,sqrt,5,5,Test,0.5816565036176,3487.3794854287275,0.2894241343939081,21822549.02008953,4671.461122613516
1,400,3,sqrt,5,10,Train,0.5902714049386109,3538.1904234798667,0.28729399165418823,21891384.831725422,4678.823017781868
1,400,3,sqrt,5,10,Test,0.5771922005594781,3510.297829785344,0.291913205082119,22055425.766516473,4696.320449726198
1,400,3,sqrt,10,2,Train,0.5943713818055583,3517.7784792755347,0.2847497601098661,21672327.210467447,4655.354681489634
1,400,3,sqrt,10,2,Test,0.580645530524512,3494.093223294345,0.2896298232486354,21875285.61112701,4677.102266481567
1,400,3,sqrt,10,5,Train,0.5913601662499216,3530.9417454737463,0.28743017847685504,21833213.414980084,4672.602424236422
1,400,3,sqrt,10,5,Test,0.5773869643860381,3507.0220568103746,0.2925877743580475,22045266.06954687,4695.238659487595
1,400,3,sqrt,10,10,Train,0.5789516117717474,3590.0456699551546,0.2938926407078802,22496189.942762926,4743.014857953001
1,400,3,sqrt,10,10,Test,0.565391270624591,3566.7094703065754,0.29914099385625015,22671011.70059614,4761.408583664726
1,400,3,sqrt,15,2,Train,0.5863922132171784,3552.8618999124965,0.2891766330469674,22098646.125746645,4700.919710625427
1,400,3,sqrt,15,2,Test,0.5729326027191493,3524.7569412156745,0.29390493985285165,22277624.231367163,4719.917820403991
1,400,3,sqrt,15,5,Train,0.6018820798599851,3479.901507417663,0.2813442875565703,21271038.202460304,4612.053577579114
1,400,3,sqrt,15,5,Test,0.5887561788962559,3451.7890436009634,0.28586273331765105,21452200.220275603,4631.651996887893
1,400,3,sqrt,15,10,Train,0.5806538772722323,3586.093579763558,0.2921035617681723,22405239.617093563,4733.417329698868
1,400,3,sqrt,15,10,Test,0.5690985803541244,3556.1879826093204,0.2968497353348494,22477622.896885786,4741.057149717327
1,400,3,log2,3,2,Train,0.5898776433609381,3533.8764948049525,0.28688402627093995,21912423.114951637,4681.070723130728
1,400,3,log2,3,2,Test,0.5768921834748433,3504.0053731136713,0.2912924600740286,22071075.914284807,4697.986368039482
1,400,3,log2,3,5,Train,0.5783049022577618,3594.264811590275,0.2933672068579474,22530742.97863994,4746.655978543204
1,400,3,log2,3,5,Test,0.5655674857546491,3564.30537670682,0.29789466147070853,22661819.581328053,4760.443212698588
1,400,3,log2,3,10,Train,0.5898412383650957,3536.2286902005367,0.286633220916135,21914368.19709477,4681.278478908808
1,400,3,log2,3,10,Test,0.5766741696453836,3510.0004131272826,0.2911472995383748,22082448.42878923,4699.196572690828
1,400,3,log2,5,2,Train,0.5862128239766645,3553.7298271864847,0.28892524239605244,22108230.71160688,4701.939037419231
1,400,3,log2,5,2,Test,0.5732432255613489,3525.0033327759866,0.29355256035073934,22261420.8428616,4718.201017640262
1,400,3,log2,5,5,Train,0.5944695156631666,3515.195593870191,0.2850375457827886,21667084.01761291,4654.791511723475
1,400,3,log2,5,5,Test,0.5804987266298903,3488.540756637294,0.2899029976495932,21882943.517164566,4677.9208540936825
1,400,3,log2,5,10,Train,0.5792929656040282,3594.110104933497,0.29344056745007224,22477951.752418596,4741.091831257711
1,400,3,log2,5,10,Test,0.5671953529561595,3568.126862129774,0.2986010445013219,22576903.209709153,4751.515885452679
1,400,3,log2,10,2,Train,0.5851068261987219,3561.5796470908012,0.2902726799146834,22167323.055348102,4708.218671148155
1,400,3,log2,10,2,Test,0.5727529686349234,3530.650497371888,0.2949129244516173,22286994.697605066,4720.910367461457
1,400,3,log2,10,5,Train,0.5848538604856717,3558.8577192463044,0.29052005589956853,22180838.757792026,4709.653783219317
1,400,3,log2,10,5,Test,0.5715001057027995,3536.2109722441783,0.29587131433060343,22352349.2758121,4727.827119915882
1,400,3,log2,10,10,Train,0.5951057657764056,3521.046994966844,0.285137316134899,21633089.81694928,4651.13855060772
1,400,3,log2,10,10,Test,0.5811656742642639,3500.449198610823,0.2903058946334646,21848152.735018294,4674.2007589552995
1,400,3,log2,15,2,Train,0.597089445667296,3500.1082563027235,0.28303186031436867,21527103.804750327,4639.731005645729
1,400,3,log2,15,2,Test,0.5834767911507632,3475.662806023814,0.28769082967758686,21727595.19801122,4661.286860729687
1,400,3,log2,15,5,Train,0.5893568129560798,3542.8836518558523,0.2881537796662083,21940250.55722012,4684.042117361897
1,400,3,log2,15,5,Test,0.5752855274205528,3521.950250670994,0.2933633341341706,22154885.823620953,4706.897685697125
1,400,3,log2,15,10,Train,0.5934749419651582,3513.7356264715218,0.2844709847072193,21720223.08534958,4660.49601280267
1,400,3,log2,15,10,Test,0.580015520586314,3485.32664093729,0.2890170534854697,21908149.568325713,4680.614229812762
1,400,5,auto,3,2,Train,0.8416510314068775,2015.7737314330136,0.13949124677688013,8460425.391250685,2908.681039792896
1,400,5,auto,3,2,Test,0.8353301185004134,1978.2023853904575,0.13811649095157372,8589870.745527968,2930.8481273392463
1,400,5,auto,3,5,Train,0.8419215345136365,2011.818061650741,0.13929607250872786,8445972.68358123,2906.195568708553
1,400,5,auto,3,5,Test,0.8350119704551741,1975.9403987145065,0.1379745323949591,8606466.680143705,2933.678012349635
1,400,5,auto,3,10,Train,0.8441524806340619,2001.4200744755658,0.13900783249754162,8326775.486583642,2885.6152700219136
1,400,5,auto,3,10,Test,0.8366481878705958,1966.7804920946876,0.13770016364209378,8521114.72639198,2919.094847104489
1,400,5,auto,5,2,Train,0.8408625216068552,2016.7931806323793,0.13933203360493193,8502554.673131267,2915.9140373356804
1,400,5,auto,5,2,Test,0.8341873838258463,1983.7148607671477,0.13809876183587386,8649480.572544139,2940.9999273281423
1,400,5,auto,5,5,Train,0.8422286618950158,2012.7387350589447,0.13935843938808956,8429563.177925114,2903.3710024599186
1,400,5,auto,5,5,Test,0.8349139644493434,1983.905059825192,0.13839976983349772,8611579.083909981,2934.5492130666307
1,400,5,auto,5,10,Train,0.841819725230144,2009.7153950515828,0.13906135311920462,8451412.250726994,2907.1312751107394
1,400,5,auto,5,10,Test,0.8355940791854827,1973.3701702603462,0.1376998267235396,8576101.450584669,2928.4981561518302
1,400,5,auto,10,2,Train,0.8406533332882677,2013.8875688497865,0.13924866075355194,8513731.393623067,2917.8299117020283
1,400,5,auto,10,2,Test,0.834489902581774,1978.0517991563536,0.1378395182538397,8633699.927122815,2938.3158317517223
1,400,5,auto,10,5,Train,0.8403092303450623,2013.9156529422894,0.13911357208167405,8532116.466186306,2920.978682939385
1,400,5,auto,10,5,Test,0.8345071908415038,1974.358556525941,0.1375641824057444,8632798.099082727,2938.1623677194434
1,400,5,auto,10,10,Train,0.8394088534790318,2027.5055523045005,0.1401361165185607,8580222.69236977,2929.2017158894623
1,400,5,auto,10,10,Test,0.8328932833538172,1994.5490502404402,0.13892572340171278,8716986.273557749,2952.4542796727183
1,400,5,auto,15,2,Train,0.8394050856471342,2023.9998490370049,0.13986762397623775,8580424.00382093,2929.236078540091
1,400,5,auto,15,2,Test,0.8337074211264256,1984.654770103774,0.1382721143429479,8674517.437289253,2945.253374039193
1,400,5,auto,15,5,Train,0.8393146006713219,2023.5889601438416,0.13986501108580704,8585258.524649773,2930.061181042091
1,400,5,auto,15,5,Test,0.8336290570814807,1986.2433428095774,0.13845595558846022,8678605.234104574,2945.947255825293
1,400,5,auto,15,10,Train,0.8398913892507023,2019.900844367391,0.13955959237373797,8554441.293658443,2924.7976500363993
1,400,5,auto,15,10,Test,0.8347165494678265,1979.4501263471132,0.1379455222424638,8621877.0762266,2936.3033011299426
1,400,5,sqrt,3,2,Train,0.7428384774408177,2714.2699871101704,0.2089248586817641,13739880.30640629,3706.7344531819767
1,400,5,sqrt,3,2,Test,0.7222559438511588,2729.7697236478857,0.21456051020306333,14488293.311021773,3806.3490789760435
1,400,5,sqrt,3,5,Train,0.7511991852622454,2673.279592623577,0.20458292745340964,13293176.135424357,3645.9808193988565
1,400,5,sqrt,3,5,Test,0.7306310545704038,2687.110558950536,0.2099708783935087,14051412.45641339,3748.521369341969
1,400,5,sqrt,3,10,Train,0.752339314918093,2673.514693519918,0.20389059432182005,13232260.159934573,3637.617374042324
1,400,5,sqrt,3,10,Test,0.7317909486020455,2688.2330071843544,0.20913229109535988,13990907.52545954,3740.442156411397
1,400,5,sqrt,5,2,Train,0.7467740149098628,2682.863268724128,0.20464888582101828,13529608.516023602,3678.2616160386965
1,400,5,sqrt,5,2,Test,0.7259594685444496,2700.775933480228,0.21036087600361383,14295101.950655613,3780.886397480836
1,400,5,sqrt,5,5,Train,0.7451081343955681,2701.7357151177225,0.20751026962846036,13618614.82864534,3690.340746956213
1,400,5,sqrt,5,5,Test,0.7246744397322245,2721.8738497266245,0.21339991404469774,14362134.435896825,3789.740681880071
1,400,5,sqrt,5,10,Train,0.7524454507712407,2651.4075446161937,0.20214258637347116,13226589.42854383,3636.837833687918
1,400,5,sqrt,5,10,Test,0.7306505668189756,2670.7575592399276,0.20755919406436946,14050394.615800042,3748.385601268904
1,400,5,sqrt,10,2,Train,0.7447611152694313,2695.3666228400657,0.20743381174048525,13637155.709916003,3692.851975088631
1,400,5,sqrt,10,2,Test,0.7244123803697855,2710.2866783520294,0.21294256401648448,14375804.549887963,3791.543821438434
1,400,5,sqrt,10,5,Train,0.7410163030227261,2720.381180292714,0.20976089066251885,13837237.24438371,3719.8437123599306
1,400,5,sqrt,10,5,Test,0.7198278879015247,2744.866717970422,0.21585846707026515,14614950.879365982,3822.950546288296
1,400,5,sqrt,10,10,Train,0.7441732331238395,2706.3878757057005,0.2081092086561451,13668565.658940721,3697.102332765584
1,400,5,sqrt,10,10,Test,0.7230966040272533,2724.548574193864,0.21371191291550684,14444440.955097279,3800.584291276445
1,400,5,sqrt,15,2,Train,0.7449447136246843,2685.297358397835,0.20589004933189417,13627346.23530827,3691.523565590266
1,400,5,sqrt,15,2,Test,0.7242440772791171,2707.2790712097562,0.21191856659941238,14384583.94404158,3792.7014045455226
1,400,5,sqrt,15,5,Train,0.7381670194086595,2730.8483319523275,0.21057156204808478,13989471.588879284,3740.2502040477566
1,400,5,sqrt,15,5,Test,0.7178789923110049,2748.5892340802156,0.21643575998725353,14716613.436396098,3836.223851184404
1,400,5,sqrt,15,10,Train,0.74718337435002,2684.2229848542843,0.20565757444170843,13507736.854765402,3675.287315947612
1,400,5,sqrt,15,10,Test,0.7268021711379777,2702.657530625165,0.21132977995658717,14251143.053683035,3775.068615758267
1,400,5,log2,3,2,Train,0.7454124752000268,2702.409175181051,0.20692294366713082,13602354.206978437,3688.1369561037773
1,400,5,log2,3,2,Test,0.724878478189992,2719.6419575150417,0.21244240432352104,14351490.93531628,3788.336169786979
1,400,5,log2,3,5,Train,0.7494192606585881,2673.026108196949,0.20448445474580124,13388275.708507072,3658.9992769208184
1,400,5,log2,3,5,Test,0.7285712941328428,2688.5929193980014,0.2097281291854791,14158858.188227104,3762.8258248591715
1,400,5,log2,3,10,Train,0.7434618969580562,2705.8082562591467,0.20712745107178007,13706571.631522536,3702.2387323783614
1,400,5,log2,3,10,Test,0.7226817782858828,2723.7865836285837,0.2127048404651427,14466080.003281686,3803.430031337725
1,400,5,log2,5,2,Train,0.7424840516558652,2702.7430966871884,0.20835068447771965,13758816.917973563,3709.287926000564
1,400,5,log2,5,2,Test,0.7230499737920624,2715.4228319018,0.21393349867319195,14446873.38347748,3800.9042849666025
1,400,5,log2,5,5,Train,0.7474916572323979,2675.4434215924293,0.20477771667193587,13491265.611858483,3673.045822183339
1,400,5,log2,5,5,Test,0.7271989175912016,2691.086849663567,0.2102128863734356,14230447.096894188,3772.3264833381254
1,400,5,log2,5,10,Train,0.7465240350352267,2690.145061593663,0.20704957424433673,13542964.688138038,3680.0767231320106
1,400,5,log2,5,10,Test,0.7255826363498283,2706.576136956285,0.2125437331334623,14314759.096304063,3783.485046396254
1,400,5,log2,10,2,Train,0.7503508024372475,2664.2375817987468,0.202609268621374,13338504.37253183,3652.1917217654154
1,400,5,log2,10,2,Test,0.730202213774469,2677.5947094552416,0.2076308883226479,14073782.588546498,3751.504043519945
1,400,5,log2,10,5,Train,0.7404665015911562,2729.854379233688,0.21035281033118894,13866612.579336178,3723.7900826088703
1,400,5,log2,10,5,Test,0.7192007974878794,2748.488632483005,0.21619372027853773,14647662.54193548,3827.226481662077
1,400,5,log2,10,10,Train,0.7531971647244129,2644.2204831307704,0.2014460722617672,13186426.111580791,3631.3118995179675
1,400,5,log2,10,10,Test,0.7334009820518049,2658.836429189622,0.20659243833594126,13906921.437029367,3729.198497938849
1,400,5,log2,15,2,Train,0.7471517045617808,2676.640855903311,0.20485023495382992,13509428.939550893,3675.51750635892
1,400,5,log2,15,2,Test,0.7264584506157031,2695.4241377620647,0.21059546674702653,14269072.95581229,3777.4426475874243
1,400,5,log2,15,5,Train,0.7459116070853371,2687.975902803983,0.20563842205605976,13575686.094684556,3684.519791598975
1,400,5,log2,15,5,Test,0.7256686896394626,2707.254359600206,0.2112758009939032,14310270.196279032,3782.891776971558
1,400,5,log2,15,10,Train,0.7513536435473827,2656.4736762777616,0.2027098469333959,13284923.585318888,3644.848911178471
1,400,5,log2,15,10,Test,0.7315162701569491,2672.058916358155,0.20770896610926953,14005235.903657626,3742.356998424606
1,400,7,auto,3,2,Train,0.9135207583155025,1348.6293781266259,0.09252847358942164,4620498.501910704,2149.5344849317266
1,400,7,auto,3,2,Test,0.8835585769545115,1456.7032002852195,0.10054848494298844,6074072.345698501,2464.563317445608
1,400,7,auto,3,5,Train,0.915229204090165,1335.8678928636116,0.09194732457566389,4529217.970436769,2128.1959426793314
1,400,7,auto,3,5,Test,0.8838960692545473,1450.4882785364784,0.10022608980437757,6056467.333728377,2460.989096629316
1,400,7,auto,3,10,Train,0.9135674824186661,1349.3376425374884,0.09250275203087806,4618002.080290142,2148.9537175774963
1,400,7,auto,3,10,Test,0.8833961789671345,1458.2228033308575,0.10063371196792756,6082543.704930668,2466.281351535276
1,400,7,auto,5,2,Train,0.9112781695957506,1357.133256960994,0.09280692204503696,4740317.751226265,2177.227078470747
1,400,7,auto,5,2,Test,0.882766535033752,1462.2678797558517,0.10062998671082798,6115388.569785178,2472.9311696416416
1,400,7,auto,5,5,Train,0.9108726496942877,1359.6204862161057,0.093064335439254,4761984.269811615,2182.1971198339565
1,400,7,auto,5,5,Test,0.8826898377482904,1465.5422614566073,0.10099365174962834,6119389.421444566,2473.739966416148
1,400,7,auto,5,10,Train,0.911734313113513,1354.5260189307558,0.0928156590679707,4715946.463973689,2171.6230022666664
1,400,7,auto,5,10,Test,0.8834941020734123,1459.2597915905085,0.10066853930051103,6077435.625552302,2465.2455507620944
1,400,7,auto,10,2,Train,0.9059928853995655,1385.7550125954072,0.09419778473473474,5022705.145414333,2241.1392516785595
